CustomerID,Customer,Recency,Frequency,Monetary,RecencyBin,FrequencyBin,MonetaryBin,RFM,Segment
15205,1,85,2,653,2,3,3,233,Hibernating
15206,1,10,4,420,5,4,2,542,Potential Loyalist
15208,1,1,5,870,5,4,3,543,Loyal Customers
15210,1,225,1,331,1,1,2,112,Lost
15211,1,60,2,894,3,3,4,334,Need Attention
15212,1,241,1,101,1,1,1,111,Lost
15213,1,318,2,328,1,3,2,132,Hibernating
15214,1,1,8,1661,5,5,4,554,Champions
15215,1,46,3,734,3,3,3,333,Potential Loyalist
15216,1,87,1,96,2,1,1,211,Hibernating
15218,1,10,11,5756,5,5,5,555,Champions
15219,1,176,1,305,1,1,2,112,Lost
15220,1,51,6,1778,3,5,4,354,Loyal Customers
15222,1,318,1,585,1,1,3,113,Cannot Lose
15223,1,225,2,755,1,3,3,133,At Risk
15224,1,358,2,322,1,3,2,132,Hibernating
15225,1,234,1,409,1,1,2,112,Lost
15226,1,310,1,154,1,1,1,111,Lost
15227,1,36,5,1219,3,4,4,344,Loyal Customers
15228,1,66,4,3386,3,4,5,345,Loyal Customers
15230,1,239,2,429,1,3,2,132,Hibernating
15232,1,113,2,612,2,3,3,233,Hibernating
15234,1,276,1,197,1,1,1,111,Lost
15235,1,217,10,2082,1,5,5,155,Cannot Lose
15236,1,298,1,321,1,1,2,112,Lost
15237,1,1,4,1412,5,4,4,544,Champions
15238,1,29,3,1071,4,3,4,434,Need Attention
15239,1,10,2,780,5,3,3,533,Potential Loyalist
15240,1,44,5,1706,3,4,4,344,Loyal Customers
15241,1,66,8,1756,3,5,4,354,Loyal Customers
15243,1,74,1,316,2,1,2,212,Hibernating
15244,1,65,2,631,3,3,3,333,Potential Loyalist
15245,1,134,3,2515,2,3,5,235,At Risk
15246,1,238,2,514,1,3,3,133,At Risk
15247,1,122,1,356,2,1,2,212,Hibernating
15249,1,31,13,6688,4,5,5,455,Champions
15251,1,9,11,10484,5,5,5,555,Champions
15252,1,36,2,740,3,3,3,333,Potential Loyalist
15253,1,16,5,918,4,4,4,444,Loyal Customers
15254,1,127,1,300,2,1,2,212,Hibernating
15255,1,66,1,890,3,1,4,314,Promising
15256,1,148,1,98,2,1,1,211,Hibernating
15257,1,283,1,317,1,1,2,112,Lost
15258,1,168,2,623,2,3,3,233,Hibernating
15260,1,100,5,1390,2,4,4,244,At Risk
15261,1,135,1,254,2,1,2,212,Hibernating
15262,1,323,1,178,1,1,1,111,Lost
15263,1,106,1,156,2,1,1,211,Hibernating
15264,1,64,1,393,3,1,2,312,About To Sleep
15265,1,151,2,1506,2,3,4,234,At Risk
15266,1,338,1,119,1,1,1,111,Lost
15267,1,22,5,1717,4,4,4,444,Loyal Customers
15269,1,23,1,408,4,1,2,412,New Customer
15270,1,15,7,2379,4,5,5,455,Champions
15271,1,7,15,2507,5,5,5,555,Champions
15272,1,57,2,721,3,3,3,333,Potential Loyalist
15274,1,4,2,716,5,3,3,533,Potential Loyalist
15275,1,37,1,615,3,1,3,313,Promising
15276,1,66,1,135,3,1,1,311,New Customer
15277,1,46,1,255,3,1,2,312,About To Sleep
15279,1,354,1,290,1,1,2,112,Lost
15280,1,172,1,113,1,1,1,111,Lost
15281,1,58,9,2332,3,5,5,355,Loyal Customers
15286,1,49,1,240,3,1,2,312,About To Sleep
15287,1,22,2,486,4,3,3,433,Potential Loyalist
15288,1,43,5,2306,3,4,5,345,Loyal Customers
15289,1,29,3,939,4,3,4,434,Need Attention
15290,1,4,18,7943,5,5,5,555,Champions
15291,1,25,14,4339,4,5,5,455,Champions
15292,1,201,1,180,1,1,1,111,Lost
15296,1,50,6,3672,3,5,5,355,Loyal Customers
15297,1,10,3,641,5,3,3,533,Potential Loyalist
15298,1,2,11,4402,5,5,5,555,Champions
15299,1,67,4,2672,3,4,5,345,Loyal Customers
15300,1,64,1,496,3,1,3,313,Promising
15301,1,50,11,4396,3,5,5,355,Loyal Customers
15303,1,290,1,574,1,1,3,113,Cannot Lose
15304,1,60,7,571,3,5,3,353,Potential Loyalist
15306,1,64,3,1174,3,3,4,334,Need Attention
15307,1,95,1,205,2,1,1,211,Hibernating
15308,1,274,1,310,1,1,2,112,Lost
15311,1,0,88,59416,5,5,5,555,Champions
15312,1,75,4,924,2,4,4,244,At Risk
15313,1,110,1,52,2,1,1,211,Hibernating
15314,1,199,1,327,1,1,2,112,Lost
15315,1,64,2,570,3,3,3,333,Potential Loyalist
15316,1,326,1,165,1,1,1,111,Lost
15318,1,3,1,312,5,1,2,512,New Customer
15319,1,283,1,204,1,1,1,111,Lost
15320,1,44,1,267,3,1,2,312,About To Sleep
15321,1,70,3,2748,2,3,5,235,At Risk
15322,1,85,1,679,2,1,3,213,About To Sleep
15325,1,103,1,162,2,1,1,211,Hibernating
15326,1,333,1,311,1,1,2,112,Lost
15327,1,52,1,208,3,1,1,311,New Customer
15329,1,39,3,1049,3,3,4,334,Need Attention
15330,1,32,2,714,3,3,3,333,Potential Loyalist
15333,1,208,1,1028,1,1,4,114,Cannot Lose
15334,1,156,3,351,2,3,2,232,Hibernating
15335,1,53,1,173,3,1,1,311,New Customer
15339,1,66,2,574,3,3,3,333,Potential Loyalist
15341,1,80,1,2020,2,1,5,215,Cannot Lose
15342,1,129,1,406,2,1,2,212,Hibernating
15343,1,87,1,364,2,1,2,212,Hibernating
15344,1,0,3,563,5,3,3,533,Potential Loyalist
15345,1,45,1,393,3,1,2,312,About To Sleep
15346,1,332,1,252,1,1,2,112,Lost
15348,1,72,1,158,2,1,1,211,Hibernating
15349,1,158,2,473,2,3,3,233,Hibernating
15351,1,12,6,1685,5,5,4,554,Champions
15353,1,254,1,465,1,1,3,113,Cannot Lose
15355,1,29,2,277,4,3,2,432,Potential Loyalist
15356,1,31,9,2616,4,5,5,455,Champions
15358,1,4,22,8347,5,5,5,555,Champions
15360,1,39,1,427,3,1,2,312,About To Sleep
15361,1,361,1,418,1,1,2,112,Lost
15364,1,95,2,913,2,3,4,234,At Risk
15365,1,25,7,2314,4,5,5,455,Champions
15366,1,75,2,602,2,3,3,233,Hibernating
15367,1,57,4,1877,3,4,4,344,Loyal Customers
15368,1,21,1,446,4,1,2,412,New Customer
15370,1,40,7,2386,3,5,5,355,Loyal Customers
15372,1,137,1,2007,2,1,5,215,Cannot Lose
15373,1,8,11,2081,5,5,5,555,Champions
15374,1,128,1,168,2,1,1,211,Hibernating
15376,1,40,3,1233,3,3,4,334,Need Attention
15379,1,169,7,3703,2,5,5,255,At Risk
15380,1,8,5,1690,5,4,4,544,Champions
15381,1,213,2,596,1,3,3,133,At Risk
15382,1,14,6,5955,4,5,5,455,Champions
15384,1,169,2,642,2,3,3,233,Hibernating
15385,1,40,1,316,3,1,2,312,About To Sleep
15386,1,186,1,394,1,1,2,112,Lost
15389,1,172,1,500,1,1,3,113,Cannot Lose
15392,1,4,4,1535,5,4,4,544,Champions
15393,1,16,2,231,4,3,1,431,Potential Loyalist
15394,1,9,4,2183,5,4,5,545,Champions
15395,1,325,1,107,1,1,1,111,Lost
15396,1,112,1,288,2,1,2,212,Hibernating
15397,1,289,1,94,1,1,1,111,Lost
15398,1,16,2,1345,4,3,4,434,Need Attention
15399,1,1,3,815,5,3,3,533,Potential Loyalist
15400,1,92,5,716,2,4,3,243,At Risk
15402,1,148,2,626,2,3,3,233,Hibernating
15405,1,189,1,349,1,1,2,112,Lost
15406,1,31,2,510,4,3,3,433,Potential Loyalist
15407,1,33,4,1056,3,4,4,344,Loyal Customers
15408,1,264,1,267,1,1,2,112,Lost
15410,1,84,8,3450,2,5,5,255,At Risk
15411,1,26,4,1358,4,4,4,444,Loyal Customers
15412,1,171,1,190,2,1,1,211,Hibernating
15414,1,9,3,774,5,3,3,533,Potential Loyalist
15415,1,313,1,572,1,1,3,113,Cannot Lose
15416,1,64,4,3984,3,4,5,345,Loyal Customers
15417,1,85,1,508,2,1,3,213,About To Sleep
15419,1,24,1,135,4,1,1,411,New Customer
15421,1,58,4,950,3,4,4,344,Loyal Customers
15422,1,323,2,97,1,3,1,131,Lost
15423,1,38,1,43,3,1,1,311,New Customer
15424,1,254,2,383,1,3,2,132,Hibernating
15426,1,19,4,1035,4,4,4,444,Loyal Customers
15427,1,33,3,1483,3,3,4,334,Need Attention
15428,1,15,1,93,4,1,1,411,New Customer
15429,1,26,2,397,4,3,2,432,Potential Loyalist
15432,1,23,1,171,4,1,1,411,New Customer
15433,1,213,2,533,1,3,3,133,At Risk
15434,1,8,5,1041,5,4,4,544,Champions
15435,1,22,1,149,4,1,1,411,New Customer
15436,1,12,3,1122,5,3,4,534,Need Attention
15437,1,262,1,200,1,1,1,111,Lost
15438,1,131,1,156,2,1,1,211,Hibernating
15440,1,54,3,383,3,3,2,332,Hibernating
15442,1,248,1,594,1,1,3,113,Cannot Lose
15443,1,1,7,3236,5,5,5,555,Champions
15444,1,9,2,1418,5,3,4,534,Need Attention
15445,1,264,1,113,1,1,1,111,Lost
15447,1,330,1,155,1,1,1,111,Lost
15448,1,312,1,494,1,1,3,113,Cannot Lose
15449,1,26,3,974,4,3,4,434,Need Attention
15450,1,30,1,429,4,1,2,412,New Customer
15452,1,29,3,538,4,3,3,433,Potential Loyalist
15453,1,1,7,1388,5,5,4,554,Champions
15454,1,362,1,179,1,1,1,111,Lost
15456,1,283,3,447,1,3,2,132,Hibernating
15457,1,262,1,237,1,1,1,111,Lost
15458,1,25,1,161,4,1,1,411,New Customer
15460,1,354,1,216,1,1,1,111,Lost
15462,1,94,3,234,2,3,1,231,About To Sleep
15463,1,29,1,126,4,1,1,411,New Customer
15464,1,338,1,1048,1,1,4,114,Cannot Lose
15465,1,19,17,6818,4,5,5,455,Champions
15466,1,85,1,334,2,1,2,212,Hibernating
15467,1,9,3,524,5,3,3,533,Potential Loyalist
15468,1,51,2,467,3,3,3,333,Potential Loyalist
15469,1,50,2,538,3,3,3,333,Potential Loyalist
15471,1,2,1,469,5,1,3,513,Promising
15472,1,113,1,371,2,1,2,212,Hibernating
15473,1,14,7,1771,4,5,4,454,Champions
15475,1,77,1,454,2,1,2,212,Hibernating
15478,1,40,2,1441,3,3,4,334,Need Attention
15482,1,15,12,11054,4,5,5,455,Champions
15483,1,161,4,233,2,4,1,241,About To Sleep
15484,1,1,4,3594,5,4,5,545,Champions
15485,1,30,2,1624,4,3,4,434,Need Attention
15488,1,92,1,91,2,1,1,211,Hibernating
15489,1,22,3,1134,4,3,4,434,Need Attention
15491,1,95,6,3100,2,5,5,255,At Risk
15492,1,28,2,659,4,3,3,433,Potential Loyalist
15493,1,32,5,2001,3,4,5,345,Loyal Customers
15494,1,21,2,1299,4,3,4,434,Need Attention
15497,1,17,2,1262,4,3,4,434,Need Attention
15498,1,2,25,12339,5,5,5,555,Champions
15500,1,8,4,1131,5,4,4,544,Champions
15502,1,15,9,9455,4,5,5,455,Champions
15503,1,362,1,147,1,1,1,111,Lost
15504,1,81,1,52,2,1,1,211,Hibernating
15505,1,52,5,3610,3,4,5,345,Loyal Customers
15506,1,22,3,979,4,3,4,434,Need Attention
15507,1,171,1,492,2,1,3,213,About To Sleep
15508,1,189,6,1000,1,5,4,154,Cannot Lose
15510,1,330,1,250,1,1,2,112,Lost
15511,1,11,5,909,5,4,4,544,Champions
15512,1,155,2,121,2,3,1,231,About To Sleep
15513,1,33,18,14401,3,5,5,355,Loyal Customers
15514,1,12,11,4139,5,5,5,555,Champions
15516,1,44,3,62,3,3,1,331,About To Sleep
15517,1,233,1,267,1,1,2,112,Lost
15518,1,64,8,1942,3,5,5,355,Loyal Customers
15520,1,1,1,343,5,1,2,512,New Customer
15521,1,40,8,3000,3,5,5,355,Loyal Customers
15522,1,32,2,398,3,3,2,332,Hibernating
15523,1,84,1,412,2,1,2,212,Hibernating
15524,1,24,1,440,4,1,2,412,New Customer
15525,1,2,2,511,5,3,3,533,Potential Loyalist
15526,1,33,2,148,3,3,1,331,About To Sleep
15527,1,18,8,2429,4,5,5,455,Champions
15528,1,254,1,229,1,1,1,111,Lost
15529,1,22,10,3699,4,5,5,455,Champions
15530,1,21,4,1502,4,4,4,444,Loyal Customers
15531,1,8,2,2007,5,3,5,535,Need Attention
15532,1,25,4,1580,4,4,4,444,Loyal Customers
15533,1,19,3,807,4,3,3,433,Potential Loyalist
15535,1,173,4,536,1,4,3,143,At Risk
15537,1,163,1,110,2,1,1,211,Hibernating
15539,1,7,1,538,5,1,3,513,Promising
15540,1,11,1,213,5,1,1,511,New Customer
15541,1,114,1,85,2,1,1,211,Hibernating
15543,1,288,1,127,1,1,1,111,Lost
15544,1,9,8,3192,5,5,5,555,Champions
15545,1,54,1,157,3,1,1,311,New Customer
15547,1,7,14,4954,5,5,5,555,Champions
15549,1,77,3,1693,2,3,4,234,At Risk
15550,1,4,4,575,5,4,3,543,Loyal Customers
15551,1,36,1,436,3,1,2,312,About To Sleep
15552,1,217,1,90,1,1,1,111,Lost
15553,1,60,1,437,3,1,2,312,About To Sleep
15554,1,277,1,217,1,1,1,111,Lost
15555,1,12,15,4606,5,5,5,555,Champions
15556,1,24,1,279,4,1,2,412,New Customer
15557,1,28,1,473,4,1,3,413,Promising
15561,1,11,4,800,5,4,3,543,Loyal Customers
15562,1,351,1,134,1,1,1,111,Lost
15563,1,22,4,1400,4,4,4,444,Loyal Customers
15565,1,50,2,173,3,3,1,331,About To Sleep
15567,1,18,1,186,4,1,1,411,New Customer
15568,1,2,3,758,5,3,3,533,Potential Loyalist
15569,1,103,5,1375,2,4,4,244,At Risk
15570,1,7,11,3647,5,5,5,555,Champions
15571,1,11,4,650,5,4,3,543,Loyal Customers
15572,1,4,7,2552,5,5,5,555,Champions
15573,1,31,2,607,4,3,3,433,Potential Loyalist
15574,1,177,3,326,1,3,2,132,Hibernating
15576,1,37,1,940,3,1,4,314,Promising
15577,1,151,3,258,2,3,2,232,Hibernating
15578,1,162,1,127,2,1,1,211,Hibernating
15579,1,68,2,348,3,3,2,332,Hibernating
15581,1,120,12,3407,2,5,5,255,At Risk
15582,1,24,3,682,4,3,3,433,Potential Loyalist
15584,1,23,4,725,4,4,3,443,Need Attention
15585,1,176,1,455,1,1,2,112,Lost
15587,1,50,4,913,3,4,4,344,Loyal Customers
15589,1,255,3,478,1,3,3,133,At Risk
15592,1,46,1,388,3,1,2,312,About To Sleep
15593,1,70,1,199,2,1,1,211,Hibernating
15594,1,15,5,1771,4,4,4,444,Loyal Customers
15596,1,100,5,1406,2,4,4,244,At Risk
15597,1,35,1,324,3,1,2,312,About To Sleep
15598,1,53,1,240,3,1,2,312,About To Sleep
15599,1,26,2,761,4,3,3,433,Potential Loyalist
15601,1,11,13,6008,5,5,5,555,Champions
15602,1,8,8,1205,5,5,4,554,Champions
15603,1,78,1,48,2,1,1,211,Hibernating
15604,1,52,1,216,3,1,1,311,New Customer
15605,1,36,4,1003,3,4,4,344,Loyal Customers
15606,1,61,9,2920,3,5,5,355,Loyal Customers
15607,1,336,1,104,1,1,1,111,Lost
15608,1,28,4,1093,4,4,4,444,Loyal Customers
15609,1,184,1,298,1,1,2,112,Lost
15610,1,51,1,112,3,1,1,311,New Customer
15611,1,9,13,1591,5,5,4,554,Champions
15612,1,36,2,195,3,3,1,331,About To Sleep
15615,1,10,23,10399,5,5,5,555,Champions
15618,1,32,4,776,3,4,3,343,Need Attention
15619,1,10,1,336,5,1,2,512,New Customer
15620,1,56,3,1553,3,3,4,334,Need Attention
15621,1,4,4,1293,5,4,4,544,Champions
15622,1,43,9,3709,3,5,5,355,Loyal Customers
15623,1,141,1,301,2,1,2,212,Hibernating
15624,1,116,4,588,2,4,3,243,At Risk
15625,1,103,4,1534,2,4,4,244,At Risk
15626,1,74,2,675,2,3,3,233,Hibernating
15628,1,4,8,2551,5,5,5,555,Champions
15630,1,45,2,1186,3,3,4,334,Need Attention
15632,1,15,8,3285,4,5,5,455,Champions
15634,1,17,1,243,4,1,2,412,New Customer
15636,1,89,2,724,2,3,3,233,Hibernating
15637,1,52,1,223,3,1,1,311,New Customer
15639,1,134,1,425,2,1,2,212,Hibernating
15640,1,4,14,12181,5,5,5,555,Champions
15641,1,105,4,1887,2,4,4,244,At Risk
15643,1,191,3,664,1,3,3,133,At Risk
15644,1,166,4,813,2,4,3,243,At Risk
15645,1,18,1,612,4,1,3,413,Promising
15646,1,157,2,257,2,3,2,232,Hibernating
15648,1,204,2,657,1,3,3,133,At Risk
15649,1,336,1,306,1,1,2,112,Lost
15651,1,36,3,646,3,3,3,333,Potential Loyalist
15652,1,91,1,337,2,1,2,212,Hibernating
15653,1,92,2,877,2,3,3,233,Hibernating
15654,1,9,2,922,5,3,4,534,Need Attention
15655,1,243,1,560,1,1,3,113,Cannot Lose
15656,1,45,4,748,3,4,3,343,Need Attention
15657,1,22,1,30,4,1,1,411,New Customer
15658,1,190,4,717,1,4,3,143,At Risk
15659,1,43,1,306,3,1,2,312,About To Sleep
15660,1,25,9,1600,4,5,4,454,Champions
15661,1,317,2,309,1,3,2,132,Hibernating
15663,1,106,1,138,2,1,1,211,Hibernating
15664,1,50,1,386,3,1,2,312,About To Sleep
15665,1,168,2,2242,2,3,5,235,At Risk
15667,1,39,1,301,3,1,2,312,About To Sleep
15668,1,217,1,76,1,1,1,111,Lost
15669,1,40,4,684,3,4,3,343,Need Attention
15670,1,296,1,173,1,1,1,111,Lost
15671,1,18,7,2657,4,5,5,455,Champions
15673,1,88,4,2881,2,4,5,245,At Risk
15674,1,73,5,2446,2,4,5,245,At Risk
15675,1,81,3,323,2,3,2,232,Hibernating
15676,1,18,3,3435,4,3,5,435,Loyal Customers
15677,1,49,1,657,3,1,3,313,Promising
15678,1,52,1,352,3,1,2,312,About To Sleep
15679,1,24,4,781,4,4,3,443,Need Attention
15680,1,9,2,854,5,3,3,533,Potential Loyalist
15681,1,25,5,1426,4,4,4,444,Loyal Customers
15683,1,117,1,193,2,1,1,211,Hibernating
15687,1,8,9,2993,5,5,5,555,Champions
15689,1,119,2,254,2,3,2,232,Hibernating
15690,1,4,2,239,5,3,2,532,Potential Loyalist
15691,1,252,1,136,1,1,1,111,Lost
15692,1,28,1,191,4,1,1,411,New Customer
15694,1,0,13,6173,5,5,5,555,Champions
15695,1,266,2,409,1,3,2,132,Hibernating
15696,1,33,8,2736,3,5,5,355,Loyal Customers
15699,1,17,1,309,4,1,2,412,New Customer
15700,1,172,2,696,1,3,3,133,At Risk
15701,1,2,4,1542,5,4,4,544,Champions
15703,1,264,1,211,1,1,1,111,Lost
15704,1,140,4,2293,2,4,5,245,At Risk
15705,1,201,1,143,1,1,1,111,Lost
15706,1,63,4,1060,3,4,4,344,Loyal Customers
15707,1,35,4,945,3,4,4,344,Loyal Customers
15708,1,40,6,3013,3,5,5,355,Loyal Customers
15709,1,283,1,133,1,1,1,111,Lost
15712,1,9,5,1072,5,4,4,544,Champions
15713,1,143,1,185,2,1,1,211,Hibernating
15714,1,11,2,330,5,3,2,532,Potential Loyalist
15716,1,145,3,571,2,3,3,233,Hibernating
15717,1,234,1,150,1,1,1,111,Lost
15719,1,32,13,5045,3,5,5,355,Loyal Customers
15720,1,24,1,598,4,1,3,413,Promising
15721,1,11,1,507,5,1,3,513,Promising
15722,1,35,5,2222,3,4,5,345,Loyal Customers
15723,1,364,1,203,1,1,1,111,Lost
15724,1,201,2,218,1,3,1,131,Lost
15725,1,15,1,415,4,1,2,412,New Customer
15727,1,16,7,5178,4,5,5,455,Champions
15729,1,212,1,85,1,1,1,111,Lost
15730,1,65,3,1120,3,3,4,334,Need Attention
15732,1,212,1,156,1,1,1,111,Lost
15733,1,282,1,162,1,1,1,111,Lost
15734,1,114,2,1339,2,3,4,234,At Risk
15737,1,14,8,1205,4,5,4,454,Champions
15738,1,18,15,4482,4,5,5,455,Champions
15739,1,66,1,449,3,1,2,312,About To Sleep
15740,1,49,1,154,3,1,1,311,New Customer
15743,1,16,4,784,4,4,3,443,Need Attention
15744,1,77,1,34,2,1,1,211,Hibernating
15745,1,19,4,1094,4,4,4,444,Loyal Customers
15746,1,134,1,196,2,1,1,211,Hibernating
15747,1,12,3,974,5,3,4,534,Need Attention
15748,1,40,1,149,3,1,1,311,New Customer
15749,1,235,3,44534,1,3,5,135,At Risk
15750,1,2,6,2124,5,5,5,555,Champions
15752,1,39,6,2377,3,5,5,355,Loyal Customers
15753,1,304,1,79,1,1,1,111,Lost
15754,1,51,3,458,3,3,3,333,Potential Loyalist
15755,1,10,6,2364,5,5,5,555,Champions
15756,1,61,4,532,3,4,3,343,Need Attention
15757,1,65,2,714,3,3,3,333,Potential Loyalist
15758,1,24,1,205,4,1,1,411,New Customer
15759,1,218,3,253,1,3,2,132,Hibernating
15762,1,65,2,583,3,3,3,333,Potential Loyalist
15763,1,31,2,1086,4,3,4,434,Need Attention
15764,1,88,6,3279,2,5,5,255,At Risk
15766,1,64,1,315,3,1,2,312,About To Sleep
15768,1,115,3,621,2,3,3,233,Hibernating
15769,1,7,25,56160,5,5,5,555,Champions
15773,1,5,1,635,5,1,3,513,Promising
15774,1,68,1,270,3,1,2,312,About To Sleep
15775,1,245,1,104,1,1,1,111,Lost
15776,1,133,1,241,2,1,2,212,Hibernating
15777,1,241,4,1047,1,4,4,144,Cannot Lose
15780,1,183,3,475,1,3,3,133,At Risk
15781,1,25,3,345,4,3,2,432,Potential Loyalist
15782,1,9,3,2614,5,3,5,535,Need Attention
15783,1,10,1,246,5,1,2,512,New Customer
15785,1,32,5,2328,3,4,5,345,Loyal Customers
15786,1,46,3,4932,3,3,5,335,Loyal Customers
15787,1,26,3,948,4,3,4,434,Need Attention
15789,1,358,1,351,1,1,2,112,Lost
15790,1,10,1,220,5,1,1,511,New Customer
15791,1,43,2,1612,3,3,4,334,Need Attention
15793,1,14,3,965,4,3,4,434,Need Attention
15795,1,149,1,610,2,1,3,213,About To Sleep
15796,1,1,8,2711,5,5,5,555,Champions
15797,1,113,4,2207,2,4,5,245,At Risk
15799,1,75,3,884,2,4,3,243,At Risk
15800,1,107,2,699,2,3,3,233,Hibernating
15801,1,46,3,1063,3,4,4,344,Loyal Customers
15802,1,142,1,451,2,1,2,212,Hibernating
15803,1,51,1,415,3,1,2,312,About To Sleep
15804,1,0,13,4206,5,5,5,555,Champions
15805,1,23,17,5528,4,5,5,455,Champions
15806,1,46,3,784,3,4,3,343,Need Attention
15807,1,50,3,903,3,4,4,344,Loyal Customers
15808,1,306,3,2713,1,4,5,145,At Risk
15809,1,36,5,515,3,4,3,343,Need Attention
15810,1,78,4,1391,2,4,4,244,At Risk
15811,1,22,6,2218,4,5,5,455,Champions
15812,1,107,5,1801,2,4,4,244,At Risk
15813,1,207,2,1303,1,3,4,134,At Risk
15814,1,16,4,1945,4,4,5,445,Champions
15815,1,63,5,2100,3,4,5,345,Loyal Customers
15819,1,49,4,1905,3,4,4,344,Loyal Customers
15820,1,319,1,206,1,1,1,111,Lost
15821,1,44,2,570,3,3,3,333,Potential Loyalist
15822,1,3,2,885,5,3,3,533,Potential Loyalist
15825,1,172,1,532,1,1,3,113,Cannot Lose
15826,1,56,3,1654,3,4,4,344,Loyal Customers
15827,1,73,12,1645,2,5,4,254,At Risk
15829,1,99,2,636,2,3,3,233,Hibernating
15830,1,37,1,576,3,1,3,313,Promising
15831,1,58,3,801,3,4,3,343,Need Attention
15832,1,254,1,836,1,1,3,113,Cannot Lose
15834,1,70,4,2233,2,4,5,245,At Risk
15835,1,44,4,954,3,4,4,344,Loyal Customers
15836,1,50,1,137,3,1,1,311,New Customer
15837,1,64,1,391,3,1,2,312,About To Sleep
15838,1,11,18,32685,5,5,5,555,Champions
15839,1,33,3,1048,3,4,4,344,Loyal Customers
15840,1,58,2,355,3,3,2,332,Hibernating
15841,1,72,4,1224,2,4,4,244,At Risk
15843,1,303,1,118,1,1,1,111,Lost
15844,1,46,1,130,3,1,1,311,New Customer
15845,1,17,8,3711,4,5,5,455,Champions
15847,1,38,2,389,3,3,2,332,Hibernating
15850,1,19,2,238,4,3,2,432,Potential Loyalist
15852,1,186,2,160,1,3,1,131,Lost
15853,1,51,1,110,3,1,1,311,New Customer
15854,1,4,12,2974,5,5,5,555,Champions
15855,1,136,5,712,2,4,3,243,At Risk
15856,1,4,27,16387,5,5,5,555,Champions
15857,1,18,1,297,4,1,2,412,New Customer
15858,1,15,4,1054,4,4,4,444,Loyal Customers
15860,1,40,7,874,3,5,3,353,Potential Loyalist
15861,1,12,8,3165,5,5,5,555,Champions
15862,1,8,3,478,5,4,3,543,Loyal Customers
15863,1,25,2,68,4,3,1,431,Potential Loyalist
15864,1,22,6,1936,4,5,5,455,Champions
15865,1,40,3,895,3,4,4,344,Loyal Customers
15866,1,101,1,230,2,1,1,211,Hibernating
15867,1,5,14,3699,5,5,5,555,Champions
15869,1,277,2,149,1,3,1,131,Lost
15870,1,32,1,354,3,1,2,312,About To Sleep
15872,1,14,2,360,4,3,2,432,Potential Loyalist
15874,1,63,7,4405,3,5,5,355,Loyal Customers
15877,1,1,2,493,5,3,3,533,Potential Loyalist
15881,1,312,5,501,1,4,3,143,At Risk
15882,1,198,2,145,1,3,1,131,Lost
15883,1,2,2,396,5,3,2,532,Potential Loyalist
15885,1,92,3,379,2,4,2,242,At Risk
15886,1,60,1,181,3,1,1,311,New Customer
15888,1,80,1,168,2,1,1,211,Hibernating
15889,1,156,1,148,2,1,1,211,Hibernating
15891,1,226,1,524,1,1,3,113,Cannot Lose
15894,1,253,1,106,1,1,1,111,Lost
15895,1,149,1,179,2,1,1,211,Hibernating
15897,1,194,2,222,1,3,1,131,Lost
15898,1,1,3,867,5,4,3,543,Loyal Customers
15900,1,23,1,351,4,1,2,412,New Customer
15901,1,16,3,363,4,4,2,442,Potential Loyalist
15903,1,9,7,5126,5,5,5,555,Champions
15904,1,8,1,164,5,1,1,511,New Customer
15906,1,19,7,1567,4,5,4,454,Champions
15907,1,3,3,967,5,4,4,544,Champions
15909,1,173,1,191,1,1,1,111,Lost
15910,1,0,8,1232,5,5,4,554,Champions
15912,1,178,2,264,1,3,2,132,Hibernating
15916,1,16,6,1295,4,5,4,454,Champions
15917,1,247,1,123,1,1,1,111,Lost
15918,1,190,2,334,1,3,2,132,Hibernating
15919,1,19,1,369,4,2,2,422,New Customer
15920,1,154,4,167,2,4,1,241,About To Sleep
15921,1,172,1,336,1,2,2,122,Hibernating
15925,1,194,1,207,1,2,1,121,Lost
15930,1,67,1,426,3,2,2,322,Hibernating
15932,1,4,8,2495,5,5,5,555,Champions
15933,1,21,3,1107,4,4,4,444,Loyal Customers
15935,1,239,2,416,1,3,2,132,Hibernating
15937,1,64,1,145,3,2,1,321,About To Sleep
15938,1,112,5,404,2,4,2,242,At Risk
15939,1,89,15,6115,2,5,5,255,At Risk
15940,1,311,1,35,1,2,1,121,Lost
15942,1,133,1,337,2,2,2,222,Hibernating
15944,1,276,1,325,1,2,2,122,Hibernating
15945,1,365,1,181,1,2,1,121,Lost
15947,1,82,1,1708,2,2,4,224,At Risk
15948,1,8,2,955,5,3,4,534,Need Attention
15949,1,16,2,364,4,3,2,432,Potential Loyalist
15950,1,31,4,1765,4,4,4,444,Loyal Customers
15951,1,8,2,708,5,3,3,533,Potential Loyalist
15952,1,33,4,806,3,4,3,343,Need Attention
15953,1,15,7,1449,4,5,4,454,Champions
15955,1,24,13,3843,4,5,5,455,Champions
15957,1,31,1,428,4,2,2,422,New Customer
15958,1,74,1,104,2,2,1,221,About To Sleep
15963,1,19,2,470,4,3,3,433,Potential Loyalist
15965,1,17,3,689,4,4,3,443,Need Attention
15967,1,23,2,418,4,3,2,432,Potential Loyalist
15969,1,2,3,666,5,4,3,543,Loyal Customers
15970,1,303,1,314,1,2,2,122,Hibernating
15971,1,17,12,4199,4,5,5,455,Champions
